,Precio Bolsa Nacional ($/kWh) 2003,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
89,2003-03-29,77.14936,77.14936,76.14936,76.14936,77.14936,77.14936,77.14936,78.14936,78.14936,78.14936,78.14936,78.14936,78.14936,78.14936,78.14936,77.14936,77.14936,77.14936,78.14936,87.14936,78.14936,78.14936,77.14936,77.14936
90,2003-03-30,77.14936,77.14936,76.94936,76.94936,76.94936,76.94936,76.94936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,77.14936,83.14936,87.04936,87.04936,80.14936,77.14936,77.14936
91,2003-03-31,76.04936,76.04936,76.04936,76.04936,76.14936,77.14936,77.14936,77.14936,78.14936,78.14936,87.14936,87.14936,87.14936,78.14936,78.14936,78.14936,78.14936,87.14936,89.14936,126.14936,89.14936,87.14936,77.14936,77.14936
92,2003-04-01,76.003599,76.003599,76.003599,76.003599,76.003599,76.503599,78.003599,78.003599,76.503599,76.503599,76.503599,76.503599,80.153599,80.153599,80.153599,80.153599,80.153599,80.153599,87.003599,148.003599,87.003599,80.153599,80.153599,76.503599
93,2003-04-02,77.003599,77.003599,77.003599,77.003599,77.003599,78.003599,78.003599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,79.903599,86.003599,87.003599,86.003599,79.903599,78.003599,77.003599
94,2003-04-03,77.003599,77.003599,77.003599,77.003599,78.003599,78.053599,79.003599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,86.903599,92.003599,93.003599,89.003599,86.903599,78.053599,78.003599
95,2003-04-04,80.003599,76.903599,76.903599,76.903599,80.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,83.003599,88.003599,93.003599,83.003599,80.003599,83.003599,80.003599
96,2003-04-05,80.803599,80.803599,80.503599,80.503599,80.803599,80.803599,80.803599,80.803599,84.003599,84.003599,84.003599,88.003599,88.003599,84.003599,84.003599,80.803599,80.803599,80.803599,93.004599,93.004599,93.004599,88.003599,84.003599,80.803599
97,2003-04-06,80.803599,80.803599,80.503599,80.503599,80.503599,80.803599,80.503599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,84.003599,88.002599,88.002599,84.003599,80.803599,80.803599
98,2003-04-07,79.003599,79.003599,79.003599,79.003599,80.003599,80.803599,80.803599,80.803599,80.803599,80.803599,80.803599,80.903599,80.803599,80.803599,80.803599,80.803599,80.903599,80.803599,93.203599,93.203599,93.203599,81.003599,80.803599,80.803599
99,2003-04-08,80.503599,80.503599,80.503599,80.503599,80.503599,80.603599,80.603599,80.603599,80.603599,80.603599,80.603599,88.003599,80.603599,80.603599,80.603599,80.603599,80.603599,80.603599,93.503599,93.903599,88.003599,88.003599,80.603599,80.603599
100,2003-04-09,80.503599,80.503599,80.503599,80.503599,80.503599,80.523599,80.523599,80.523599,88.003599,88.003599,88.003599,89.003599,88.003599,80.523599,80.523599,80.523599,88.003599,88.003599,89.003599,93.503599,89.003599,89.003599,80.523599,80.523599
101,2003-04-10,80.503599,80.503599,80.503599,80.503599,80.503599,88.003599,88.003599,87.503599,88.003599,88.003599,88.003599,90.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,90.003599,93.903599,90.003599,88.003599,85.003599,80.503599
102,2003-04-11,80.513599,80.513599,80.513599,80.513599,80.513599,85.003599,85.003599,85.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,90.503599,90.503599,89.003599,89.003599,85.003599,80.513599
103,2003-04-12,85.003599,85.003599,84.503599,84.503599,85.003599,85.003599,87.003599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.403599,90.503599,90.503599,90.503599,90.403599,90.403599,85.003599
104,2003-04-13,88.003599,88.003599,88.003599,86.003599,86.003599,88.003599,86.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,88.003599,90.003599,90.003599,90.003599,88.003599,88.003599,88.003599
105,2003-04-14,67.003599,67.003599,65.003599,65.003599,65.003599,68.003599,82.003599,83.003599,85.003599,85.003599,85.003599,85.003599,85.003599,85.003599,85.003599,85.003599,85.003599,85.003599,88.003599,89.003599,85.003599,85.003599,83.503599,82.003599
106,2003-04-15,65.003599,65.003599,65.003599,65.003599,65.003599,66.003599,77.903599,78.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,83.003599,90.003599,83.003599,81.003599,78.003599,65.003599
107,2003-04-16,77.903599,77.903599,75.003599,75.003599,77.903599,77.953599,77.953599,77.953599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,81.003599,80.003599,80.003599,80.003599,81.003599,83.003599,81.003599,81.003599,77.953599,77.953599
108,2003-04-17,75.003599,74.003599,74.003599,74.003599,74.003599,74.003599,74.003599,75.003599,75.003599,75.003599,77.903599,77.903599,77.903599,77.903599,75.003599,75.003599,75.003599,75.003599,81.003599,83.003599,81.003599,81.003599,81.003599,75.003599
109,2003-04-18,77.923599,77.923599,77.923599,77.903599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,77.923599,80.003599,80.003599,80.003599,80.003599,80.003599,77.923599
110,2003-04-19,77.933599,77.933599,77.933599,77.933599,77.933599,77.933599,77.933599,77.933599,79.503599,79.503599,80.003599,80.003599,80.003599,80.003599,79.503599,79.503599,79.503599,80.003599,83.003599,84.003599,84.003599,80.003599,80.003599,79.503599
111,2003-04-20,79.503599,79.503599,79.503599,79.503599,79.503599,79.503599,79.503599,79.503599,79.703599,79.703599,79.703599,79.703599,79.703599,79.703599,79.703599,79.503599,79.703599,79.703599,81.003599,83.003599,81.003599,81.003599,79.703599,79.503599
112,2003-04-21,77.913599,77.913599,77.913599,77.913599,77.913599,77.913599,79.003599,79.003599,79.003599,79.003599,79.003599,79.003599,79.003599,79.003599,79.003599,79.003599,79.403599,79.403599,81.003599,81.003599,79.453599,79.403599,79.003599,77.913599
113,2003-04-22,78.003599,78.003599,78.003599,78.003599,78.003599,78.503599,78.503599,78.503599,78.503599,78.503599,80.503599,81.003599,80.503599,78.503599,80.503599,80.503599,80.503599,80.503599,82.003599,82.003599,82.003599,81.003599,78.503599,78.353599
114,2003-04-23,77.803599,76.003599,76.003599,76.003599,77.803599,77.903599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,77.908599,79.003599,79.003599,78.003599,77.908599,77.803599,77.803599
115,2003-04-24,64.005599,64.005599,64.005599,64.005599,64.005599,76.003599,76.503599,77.003599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,77.908599,77.908599,77.908599,77.803599,76.503599,76.003599
116,2003-04-25,64.005599,64.005599,64.005599,64.005599,64.005599,75.003599,75.903599,75.903599,76.003599,76.003599,76.503599,76.503599,76.003599,76.003599,76.003599,76.003599,76.003599,76.003599,77.803599,77.803599,77.803599,76.003599,75.003599,75.003599
117,2003-04-26,75.003599,74.903599,74.603599,74.603599,74.903599,75.003599,75.003599,75.003599,77.803599,77.803599,77.803599,77.803599,77.803599,77.803599,76.003599,75.003599,75.003599,75.003599,77.803599,77.824599,77.803599,77.803599,75.003599,75.003599
118,2003-04-27,75.003599,74.903599,74.603599,74.603599,74.603599,74.903599,74.603599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,75.003599,77.803599,77.803599,77.803599,77.803599,75.003599,75.003599
119,2003-04-28,73.005599,73.005599,73.005599,73.005599,73.005599,74.603599,75.003599,75.003599,75.003599,75.003599,75.003599,77.803599,76.003599,75.003599,75.003599,75.003599,75.003599,75.003599,77.803599,78.003599,77.803599,77.803599,75.003599,74.603599
120,2003-04-29,74.003599,74.003599,73.005599,73.005599,74.403599,75.003599,75.003599,75.003599,75.003599,75.003599,77.803599,77.803599,75.003599,75.003599,75.003599,75.003599,75.003599,77.803599,77.803599,78.003599,77.803599,77.803599,75.003599,74.903599
121,2003-04-30,73.005599,73.005599,73.005599,73.005599,74.403599,74.453599,74.453599,74.453599,74.453599,74.453599,74.903599,74.903599,74.903599,74.453599,74.453599,74.903599,74.453599,74.453599,77.803599,77.803599,77.803599,74.903599,74.453599,74.453599
122,2003-05-01,75.799902,75.799902,75.799902,75.799902,75.799902,75.799902,75.799902,75.799902,75.799902,75.799902,75.849902,76.249902,76.249902,75.849902,75.799902,75.799902,75.799902,75.799902,79.149902,79.349902,79.149902,79.149902,76.249902,75.799902
123,2003-05-02,74.351902,74.351902,74.351902,74.351902,74.351902,77.349902,77.349902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.199902,79.199902,79.199902,79.199902,79.149902,76.249902
124,2003-05-03,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.349902,79.349902,79.349902,79.349902,79.349902,79.349902,79.349902,79.349902,79.149902,79.349902,79.849902,79.849902,79.849902,79.349902,79.349902,79.149902
125,2003-05-04,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.349902,79.349902,79.349902,79.349902,79.849902,79.349902,79.349902,79.349902,79.149902,79.349902,79.849902,79.850902,79.849902,79.849902,79.349902,79.149902
126,2003-05-05,75.799902,75.799902,75.799902,75.799902,75.849902,78.839902,78.839902,78.839902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.149902,79.219902,79.349902,79.219902,79.149902,78.839902,75.849902
127,2003-05-06,75.849902,75.849902,75.849902,75.849902,75.849902,78.349902,78.349902,78.849902,79.219902,79.219902,79.219902,79.348902,79.219902,79.219902,79.219902,79.219902,79.219902,79.219902,79.349902,79.349902,79.348902,79.348902,78.349902,77.349902
128,2003-05-07,74.349902,74.349902,74.349902,74.349902,74.349902,76.349902,76.349902,76.349902,76.349902,77.849902,77.849902,77.849902,77.849902,77.849902,77.849902,77.849902,77.849902,77.849902,78.849902,78.849902,78.849902,78.249902,76.349902,76.349902
129,2003-05-08,76.349902,76.349902,76.349902,76.349902,76.349902,77.349902,77.349902,77.849902,78.849902,78.849902,78.849902,78.849902,78.849902,78.849902,78.849902,78.849902,78.849902,78.849902,81.350902,81.350902,79.859902,78.849902,77.349902,76.349902
130,2003-05-09,76.299902,76.249902,76.249902,76.249902,76.349902,76.349902,76.349902,76.349902,77.349902,77.849902,77.849902,77.849902,77.849902,77.349902,77.349902,77.349902,77.849902,77.849902,78.849902,78.849902,78.849902,77.849902,76.349902,76.349902
131,2003-05-10,77.849902,77.849902,77.649902,77.849902,77.849902,77.849902,77.949902,78.849902,78.849902,78.849902,78.849902,87.849902,87.849902,78.849902,78.849902,77.949902,77.949902,78.849902,87.849902,87.849902,87.849902,87.849902,78.849902,77.949902
132,2003-05-11,78.449902,77.939902,77.649902,77.649902,77.649902,77.939902,77.649902,78.349902,78.449902,78.449902,78.449902,78.449902,78.449902,78.449902,78.449902,78.349902,78.349902,78.449902,82.349902,87.349902,82.349902,82.349902,78.849902,78.449902
133,2003-05-12,76.249902,76.249902,76.249902,76.149902,76.249902,77.339902,77.949902,77.949902,78.349902,78.749902,78.749902,78.749902,78.749902,78.349902,78.349902,78.349902,78.749902,78.749902,78.749902,80.349902,78.749902,78.749902,77.949902,76.249902
134,2003-05-13,76.749902,76.249902,76.249902,76.249902,76.749902,76.749902,77.799902,77.799902,77.799902,79.349902,79.849902,79.849902,79.849902,79.849902,79.849902,79.849902,79.849902,79.849902,80.849902,90.849902,80.349902,79.849902,77.799902,76.749902
135,2003-05-14,73.339902,68.349902,66.350902,66.350902,75.749902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.249902,76.749902,76.749902,76.749902,76.649902,76.249902,76.149902
136,2003-05-15,72.839902,66.350902,66.350902,66.350902,73.849902,74.849902,74.849902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,75.349902,76.199902,76.199902,75.749902,75.349902,74.849902,74.349902
137,2003-05-16,71.349902,71.349902,71.349902,71.349902,71.349902,72.549902,72.549902,73.349902,73.349902,73.849902,73.849902,73.849902,73.849902,73.349902,73.849902,73.849902,73.849902,73.349902,75.349902,75.349902,75.349902,74.849902,73.349902,72.549902
138,2003-05-17,71.249902,71.049902,71.049902,71.049902,71.049902,71.249902,71.249902,72.339902,72.449902,73.149902,73.149902,73.149902,73.149902,72.449902,72.339902,72.249902,72.249902,72.339902,73.149902,73.149902,73.149902,73.149902,72.449902,71.249902
139,2003-05-18,69.449902,69.449902,69.349902,69.349902,69.349902,69.449902,69.349902,69.449902,71.239902,72.249902,71.239902,72.249902,72.249902,71.239902,69.449902,69.449902,69.449902,72.249902,72.549902,73.149902,72.549902,72.549902,72.249902,69.449902
140,2003-05-19,67.349902,66.349902,66.349902,66.349902,67.349902,67.349902,69.249902,69.249902,69.349902,69.349902,69.349902,69.449902,69.349902,69.349902,69.349902,69.349902,69.349902,69.349902,69.449902,71.339902,69.449902,69.349902,67.349902,67.349902
141,2003-05-20,64.949902,64.949902,64.949902,64.949902,65.349902,66.349902,66.349902,66.349902,66.349902,66.349902,66.449902,66.449902,66.349902,66.349902,66.349902,66.349902,66.349902,66.449902,69.339902,77.349902,69.339902,66.449902,66.349902,65.349902
142,2003-05-21,64.299902,63.849902,63.349902,63.349902,64.299902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.349902,64.549902,64.549902,64.549902,64.349902,64.349902,64.299902
143,2003-05-22,60.349902,58.849902,58.849902,58.849902,60.349902,63.249902,63.249902,63.249902,63.249902,63.249902,63.249902,63.649902,63.249902,63.249902,63.249902,63.249902,63.249902,63.249902,64.349902,76.349902,63.649902,63.649902,63.249902,61.449902
144,2003-05-23,55.349902,55.349902,55.349902,55.349902,55.349902,58.849902,58.849902,58.849902,60.249902,60.249902,60.249902,60.249902,60.249902,58.849902,60.249902,58.849902,60.249902,58.849902,60.549902,62.349902,60.549902,60.249902,58.849902,55.349902
145,2003-05-24,55.349902,54.849902,54.849902,54.849902,54.849902,55.349902,55.349902,55.349902,68.349902,68.349902,68.349902,68.349902,68.349902,68.349902,55.349902,55.349902,55.349902,55.349902,68.349902,70.349902,70.349902,68.349902,55.349902,55.349902
146,2003-05-25,54.349902,54.349902,54.349902,54.349902,54.349902,54.349902,54.349902,54.849902,59.349902,59.349902,59.349902,59.349902,59.349902,59.349902,59.349902,59.349902,59.349902,59.349902,68.349902,68.349902,68.349902,68.349902,59.349902,54.849902
147,2003-05-26,49.349902,49.349902,49.349902,49.349902,49.349902,52.349902,52.849902,52.849902,54.349902,54.349902,54.349902,54.849902,54.349902,54.349902,52.849902,52.849902,52.849902,54.349902,61.349902,70.349902,61.349902,61.349902,52.849902,49.349902
148,2003-05-27,48.349902,48.349902,48.349902,48.349902,48.849902,49.349902,49.349902,49.349902,51.349902,51.349902,51.849902,63.349902,51.349902,51.349902,51.349902,51.349902,51.349902,51.349902,63.349902,70.349902,63.349902,63.349902,49.349902,49.349902
149,2003-05-28,48.049902,48.049902,47.849902,47.849902,48.349902,61.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,63.349902,70.349902,72.349902,70.349902,63.349902,63.349902,48.349902
150,2003-05-29,45.849902,45.849902,45.849902,45.849902,45.849902,49.349902,49.349902,49.349902,49.349902,49.349902,49.349902,60.349902,49.349902,49.349902,49.349902,49.349902,49.349902,49.349902,70.339902,70.349902,64.349902,60.349902,49.349902,45.849902
151,2003-05-30,45.749902,45.349902,45.349902,45.349902,45.849902,45.849902,45.849902,45.849902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,64.349902,56.349902,56.349902,45.849902,45.849902
152,2003-05-31,45.849902,45.849902,45.849902,45.849902,45.849902,45.849902,56.349902,56.349902,56.349902,56.349902,57.349902,57.349902,56.349902,56.349902,56.349902,56.349902,56.349902,56.349902,70.349902,77.349902,71.349902,70.349902,56.349902,56.349902
153,2003-06-01,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,55.62353,55.62353,55.62353,55.62353,53.62353,53.62353,53.62353,53.62353,53.62353,55.62353,69.62353,55.62353,55.62353,53.62353,53.62353
154,2003-06-02,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,53.62353,55.62353,55.62353,53.62353,53.62353,53.62353,53.62353,53.62353,69.62353,71.62353,69.62353,55.62353,53.62353,53.62353
155,2003-06-03,49.62353,49.62353,49.62353,49.62353,49.62353,53.62353,53.62353,53.62353,54.12353,54.12353,54.12353,54.12353,54.12353,54.12353,54.12353,54.12353,54.12353,54.12353,69.61353,69.62353,69.62353,54.12353,53.62353,53.62353
156,2003-06-04,52.62353,52.62353,51.12353,51.12353,52.62353,54.12353,54.12353,54.12353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,61.62353,69.62353,69.61353,61.62353,54.12353,52.62353
157,2003-06-05,54.62353,53.22353,53.22353,53.22353,54.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,55.62353,69.62353,71.62353,69.62353,58.62353,55.62353,54.62353
158,2003-06-06,58.62353,55.62353,55.62353,55.62353,59.62353,59.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,68.62353,69.62353,69.62353,69.62353,68.62353,68.62353,59.62353
159,2003-06-07,64.62353,64.62353,64.62353,64.62353,64.62353,64.62353,69.62353,70.12353,70.12353,70.12353,70.12353,70.12353,70.12353,70.12353,70.12353,70.12353,70.12353,69.72353,70.12353,70.62353,70.62353,70.12353,70.12353,69.62353
160,2003-06-08,71.62253,70.61353,69.62353,69.62353,69.62353,70.61353,69.62353,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62253,71.62353,72.62353,72.62353,71.62353,71.62253,71.62253
161,2003-06-09,64.12353,64.12353,64.12353,64.12353,64.12353,65.07353,65.07353,65.07353,69.62353,69.62353,70.61353,71.62253,69.62353,69.62353,69.62353,69.62353,69.62353,69.62353,71.62253,71.62353,71.62253,71.62253,65.07353,64.12353
162,2003-06-10,60.12353,60.12353,60.12353,60.12353,60.12353,65.07353,65.07353,66.62353,71.62353,71.62353,71.62353,71.62353,66.62353,66.62353,71.61353,66.62353,66.62353,71.61353,72.12353,72.12353,72.12353,71.62353,65.07353,60.12353
163,2003-06-11,59.62353,59.62353,59.62353,59.62353,65.62353,65.62353,65.62353,65.62353,66.62353,65.62353,66.62353,71.61353,65.62353,65.62353,65.62353,65.62353,66.62353,66.62353,72.12353,72.12353,71.62353,71.62353,65.62353,59.62353
164,2003-06-12,58.82353,58.82353,58.82353,58.82353,58.82353,65.52353,65.52353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,66.12353,71.61353,66.12353,66.12353,65.52353,63.62353
165,2003-06-13,63.82353,63.82353,63.82353,63.82353,65.52353,65.52353,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,67.62453,68.62353,71.62353,71.62353,67.62453,67.62453,65.52353
166,2003-06-14,68.72353,68.72353,68.62353,68.62353,68.72353,71.62353,71.62353,74.62353,74.62353,74.62353,74.62353,74.62353,74.62353,74.62353,74.62353,74.62353,71.62353,74.62353,74.62353,88.62453,88.62453,74.62353,74.62353,71.62353
167,2003-06-15,70.12353,70.12353,65.52353,65.52353,65.52353,65.52353,65.52353,70.12353,71.61353,71.62353,71.62353,71.62353,71.62353,71.62353,71.61353,70.12353,70.12353,70.12353,78.62353,78.62353,78.62353,78.62353,71.62353,70.12353
168,2003-06-16,64.52353,62.62353,62.62353,62.62353,64.52353,64.52353,64.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,65.52353,71.61353,71.62353,70.12353,65.52353,65.42353,64.52353
169,2003-06-17,65.12353,64.42353,62.62353,64.42353,65.12353,65.52353,65.52353,65.52353,66.62353,66.62353,66.62353,66.62353,66.62353,66.62353,66.62353,66.62353,66.62353,66.62353,71.62353,79.62353,71.62353,66.62353,65.52353,65.12353
170,2003-06-18,65.22353,65.22353,65.22353,65.22353,65.22353,65.22353,66.62353,66.62353,71.62353,71.62353,71.62353,78.62353,71.62353,66.62353,66.62353,71.61353,71.62353,71.62353,83.62353,88.62453,83.62353,71.62353,66.62353,65.22353
171,2003-06-19,63.62353,63.62353,63.62353,63.62353,63.62353,65.12353,71.62353,71.62353,79.62253,79.62253,79.62253,79.62253,79.62253,79.62253,79.62253,79.62253,79.62253,71.62353,79.62253,88.62353,79.62253,79.62253,65.12353,63.62353
172,2003-06-20,62.32353,62.32353,62.32353,62.32353,62.32353,62.62353,65.12353,65.12353,71.62353,71.62353,71.62353,71.62353,71.62353,71.62353,71.62353,71.62353,71.62353,71.62353,76.12353,89.62353,76.12353,76.12353,65.12353,62.62353
173,2003-06-21,63.62353,63.62353,62.62353,62.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,65.12353,65.12353,65.12353,63.62353,63.62353,63.62353,63.62353,63.62353,71.62353,71.62353,71.62353,65.12353,63.62353,62.62353
174,2003-06-22,61.52353,61.12353,61.12353,61.12353,61.12353,61.12353,61.12353,61.12353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,62.62353,71.62353,65.12353,62.62353,61.52353,61.52353
175,2003-06-23,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,61.52353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,63.62353,71.62353,71.62353,63.62353,63.62353,61.52353
176,2003-06-24,60.57353,60.57353,58.62353,58.62353,60.57353,60.62853,60.62853,60.62853,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,60.62853,60.62853,62.62353,71.62353,62.62353,62.62353,60.62853,60.62353
177,2003-06-25,60.57353,60.57353,58.62353,58.62353,60.57353,60.62353,62.62353,62.62353,63.12353,63.12353,63.12353,63.62353,63.12353,63.12353,63.12353,63.12353,63.12353,63.12353,63.62353,71.62353,71.62353,63.12353,63.12353,62.62353
178,2003-06-26,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,62.62353,62.62353,62.62353,62.62353,63.62353,68.62353,63.62353,62.62353,62.62353,62.62353,62.62353,62.62353,68.62353,70.62353,68.62353,68.62353,62.62353,60.72353
179,2003-06-27,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,62.62353,62.62353,62.62353,62.62353,62.62353,63.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,71.62353,71.62353,71.62353,63.62353,62.62353,60.72353
180,2003-06-28,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,62.52353,62.52353,62.52353,62.62353,62.62353,62.62353,62.52353,62.52353,62.52353,62.52353,62.52353,62.62353,63.62353,62.62353,62.62353,62.62353,62.52353
181,2003-06-29,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,62.51353,62.51353,62.62353,62.51353,60.72353,60.72353,60.72353,60.72353,63.62353,70.62353,70.62353,63.62353,62.62353,60.72353
182,2003-06-30,62.61353,60.72353,60.72353,60.72353,60.72353,60.72353,60.72353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,62.62353,70.62353,71.62353,71.62353,70.62353,62.62353,62.62353
183,2003-07-01,61.806094,61.806094,61.806094,61.806094,61.806094,61.806094,62.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,65.206094,72.206094,72.206094,64.206094,64.206094,61.806094
184,2003-07-02,61.806094,61.806094,61.806094,61.806094,61.806094,61.806094,64.206094,64.706094,64.706094,70.206094,70.206094,72.106094,70.206094,70.206094,70.206094,64.706094,64.706094,64.706094,72.106094,72.206094,72.206094,72.106094,64.706094,64.206094
185,2003-07-03,61.806094,61.806094,61.806094,61.806094,61.806094,64.206094,64.206094,64.706094,64.706094,64.706094,72.106094,72.106094,72.106094,64.706094,72.096094,64.706094,64.706094,64.706094,72.206094,72.206094,72.206094,72.106094,64.706094,64.206094
186,2003-07-04,61.806094,61.806094,61.806094,61.806094,61.806094,61.806094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,64.206094,66.206094,72.006094,72.006094,66.206094,64.206094,61.806094
187,2003-07-05,63.706094,63.706094,63.706094,63.706094,63.706094,63.706094,64.196094,65.206094,65.206094,65.206094,65.206094,70.706094,70.706094,65.206094,65.206094,65.206094,65.206094,65.206094,70.706094,70.706094,70.706094,70.706094,65.206094,65.206094
188,2003-07-06,65.206094,65.206094,63.706094,63.706094,63.706094,65.206094,65.206094,65.206094,68.206094,68.206094,68.206094,68.206094,70.706094,68.206094,65.206094,65.206094,65.206094,65.206094,70.706094,72.006094,71.206094,71.206094,70.706094,65.206094
189,2003-07-07,65.106094,65.106094,65.106094,65.106094,65.106094,68.306094,68.306094,68.306094,71.706094,71.706094,71.706094,72.006094,71.706094,71.706094,71.706094,71.706094,71.706094,71.706094,72.006094,85.207094,85.207094,72.006094,68.306094,68.306094
190,2003-07-08,65.106094,64.206094,64.206094,64.206094,65.106094,68.306094,68.306094,68.306094,69.206094,69.206094,71.706094,71.706094,71.706094,69.206094,69.206094,69.206094,69.206094,69.206094,72.006094,72.006094,71.706094,69.206094,68.306094,68.306094
191,2003-07-09,68.406094,68.406094,68.406094,68.406094,68.406094,68.506094,68.506094,71.606094,71.906094,71.906094,72.006094,72.006094,72.006094,72.006094,72.006094,72.006094,72.006094,72.006094,72.006094,72.206094,72.206094,72.006094,71.606094,68.506094
192,2003-07-10,68.506094,68.506094,68.506094,68.506094,68.506094,68.506094,68.506094,70.206094,70.206094,70.206094,70.206094,72.206094,72.206094,70.206094,70.206094,70.206094,70.206094,70.206094,72.206094,76.206094,72.206094,72.206094,70.206094,68.506094
193,2003-07-11,70.206094,70.206094,70.206094,70.206094,70.206094,72.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,73.206094,72.206094,72.196094
194,2003-07-12,70.706094,70.706094,70.706094,70.706094,70.706094,70.706094,70.706094,70.706094,71.206094,71.206094,71.206094,71.206094,71.206094,71.206094,71.206094,71.206094,70.706094,71.206094,73.206094,78.706094,75.206094,73.206094,71.206094,70.706094
